video,day,views,estimatedMinutesWatched,likes,dislikes,comments,shares,year
2Wsb2KmeD04,2020-09-14,3,1,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-14,1,0,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-14,2,0,0,0,0,0,2020
9KVzGWFEufI,2020-09-14,2,0,0,0,0,0,2020
DRr8kXo0Agg,2020-09-14,2,0,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-14,2,0,0,0,0,0,2020
KJKYkGivPi8,2020-09-14,2,0,0,0,0,0,2020
L60C_wcLDHU,2020-09-14,2,0,0,0,0,0,2020
PcSTCsI6zUk,2020-09-14,2,0,0,0,0,0,2020
QS8l0H1BGjY,2020-09-14,2,0,0,0,0,0,2020
RF1chK7xiX0,2020-09-14,2,0,0,0,0,0,2020
WZVKP14QVgo,2020-09-14,2,0,0,0,0,0,2020
br341Djn3_0,2020-09-14,2,0,0,0,0,0,2020
errB7Ku0HyQ,2020-09-14,2,0,0,0,0,0,2020
fm6Dv9POaQk,2020-09-14,2,0,0,0,0,0,2020
hQTDiy0X4eo,2020-09-14,2,0,0,0,0,0,2020
kny1ZHg4tyM,2020-09-14,2,0,0,0,0,0,2020
nV01VpbjQLQ,2020-09-14,2,0,0,0,0,0,2020
qXBG2JV7tms,2020-09-14,2,0,0,0,0,0,2020
qxsXKYJRgJI,2020-09-14,3,1,0,0,0,0,2020
u-qsNS-65pQ,2020-09-14,3,0,0,0,0,0,2020
uDQAWZsh3ns,2020-09-14,2,0,0,0,0,0,2020
v4NPzGXcbaw,2020-09-14,2,0,0,0,0,0,2020
vr7jLRIA7C0,2020-09-14,1,0,0,0,0,0,2020
y7zRv0bPAt4,2020-09-14,4,0,0,0,0,0,2020
2Wsb2KmeD04,2020-09-15,1,0,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-15,1,0,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-15,3,6,0,0,0,0,2020
9KVzGWFEufI,2020-09-15,1,0,0,0,0,0,2020
DRr8kXo0Agg,2020-09-15,1,0,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-15,1,0,0,0,0,0,2020
KJKYkGivPi8,2020-09-15,1,0,0,0,0,0,2020
L60C_wcLDHU,2020-09-15,3,1,0,0,0,0,2020
PcSTCsI6zUk,2020-09-15,1,0,0,0,0,0,2020
QS8l0H1BGjY,2020-09-15,1,0,0,0,0,0,2020
RF1chK7xiX0,2020-09-15,1,0,0,0,0,0,2020
WZVKP14QVgo,2020-09-15,1,0,0,0,0,0,2020
br341Djn3_0,2020-09-15,1,0,0,0,0,0,2020
errB7Ku0HyQ,2020-09-15,2,3,0,0,0,0,2020
fm6Dv9POaQk,2020-09-15,1,1,0,0,0,0,2020
hQTDiy0X4eo,2020-09-15,1,0,0,0,0,0,2020
kny1ZHg4tyM,2020-09-15,1,0,0,0,0,0,2020
nV01VpbjQLQ,2020-09-15,1,0,0,0,0,0,2020
qXBG2JV7tms,2020-09-15,1,0,0,0,0,0,2020
qxsXKYJRgJI,2020-09-15,1,0,0,0,0,0,2020
u-qsNS-65pQ,2020-09-15,1,0,0,0,0,0,2020
uDQAWZsh3ns,2020-09-15,2,1,0,0,0,0,2020
v4NPzGXcbaw,2020-09-15,1,0,0,0,0,0,2020
vr7jLRIA7C0,2020-09-15,1,0,0,0,0,0,2020
y7zRv0bPAt4,2020-09-15,2,9,0,0,0,0,2020
2Wsb2KmeD04,2020-09-16,1,3,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-16,3,14,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-16,7,22,0,0,0,1,2020
Jv4y4Z4zeRc,2020-09-16,6,14,0,0,0,0,2020
L60C_wcLDHU,2020-09-16,3,10,0,0,0,0,2020
WZVKP14QVgo,2020-09-16,2,3,0,0,0,0,2020
errB7Ku0HyQ,2020-09-16,8,20,0,0,0,1,2020
hQTDiy0X4eo,2020-09-16,2,8,0,0,0,0,2020
kny1ZHg4tyM,2020-09-16,1,7,0,0,0,0,2020
nV01VpbjQLQ,2020-09-16,1,3,0,0,0,0,2020
qxsXKYJRgJI,2020-09-16,1,2,0,0,0,0,2020
u-qsNS-65pQ,2020-09-16,1,5,0,0,0,0,2020
vr7jLRIA7C0,2020-09-16,4,12,0,0,0,0,2020
y7zRv0bPAt4,2020-09-16,14,62,0,0,0,1,2020
7Ak8vzFzN_Y,2020-09-17,4,11,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-17,6,17,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-17,3,4,0,0,0,0,2020
L60C_wcLDHU,2020-09-17,7,21,0,0,0,0,2020
errB7Ku0HyQ,2020-09-17,6,13,0,0,0,0,2020
vr7jLRIA7C0,2020-09-17,3,5,0,0,0,0,2020
y7zRv0bPAt4,2020-09-17,8,25,0,0,0,0,2020
2Wsb2KmeD04,2020-09-18,1,1,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-18,8,40,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-18,5,23,0,0,0,0,2020
DRr8kXo0Agg,2020-09-18,1,4,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-18,5,17,0,0,0,0,2020
L60C_wcLDHU,2020-09-18,8,33,0,0,0,0,2020
WZVKP14QVgo,2020-09-18,1,2,0,0,0,0,2020
br341Djn3_0,2020-09-18,1,5,0,0,0,0,2020
errB7Ku0HyQ,2020-09-18,5,16,0,0,0,0,2020
hQTDiy0X4eo,2020-09-18,1,2,0,0,0,0,2020
kny1ZHg4tyM,2020-09-18,2,13,0,0,0,0,2020
nV01VpbjQLQ,2020-09-18,3,11,0,0,0,0,2020
qxsXKYJRgJI,2020-09-18,2,6,0,0,0,0,2020
u-qsNS-65pQ,2020-09-18,1,5,0,0,0,0,2020
vr7jLRIA7C0,2020-09-18,3,12,0,0,0,0,2020
y7zRv0bPAt4,2020-09-18,9,39,0,0,0,0,2020
2Wsb2KmeD04,2020-09-19,4,17,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-19,7,60,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-19,9,26,0,0,0,0,2020
DRr8kXo0Agg,2020-09-19,3,10,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-19,7,22,0,0,0,0,2020
KJKYkGivPi8,2020-09-19,1,4,0,0,0,0,2020
L60C_wcLDHU,2020-09-19,11,35,0,0,0,0,2020
QS8l0H1BGjY,2020-09-19,1,4,0,0,0,0,2020
WZVKP14QVgo,2020-09-19,3,16,0,0,0,0,2020
br341Djn3_0,2020-09-19,1,4,0,0,0,0,2020
errB7Ku0HyQ,2020-09-19,6,23,0,0,0,0,2020
hQTDiy0X4eo,2020-09-19,3,28,0,0,0,0,2020
kny1ZHg4tyM,2020-09-19,4,30,0,0,0,0,2020
nV01VpbjQLQ,2020-09-19,3,17,0,0,0,0,2020
qxsXKYJRgJI,2020-09-19,4,12,0,0,0,0,2020
u-qsNS-65pQ,2020-09-19,5,29,0,0,0,0,2020
vr7jLRIA7C0,2020-09-19,6,33,0,0,0,0,2020
y7zRv0bPAt4,2020-09-19,9,35,0,0,0,0,2020
2Wsb2KmeD04,2020-09-20,1,1,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-20,10,79,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-20,15,33,0,0,0,0,2020
9KVzGWFEufI,2020-09-20,2,9,0,0,0,0,2020
DRr8kXo0Agg,2020-09-20,3,16,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-20,6,25,0,0,0,0,2020
KJKYkGivPi8,2020-09-20,2,10,0,0,0,0,2020
L60C_wcLDHU,2020-09-20,16,46,0,0,0,0,2020
PcSTCsI6zUk,2020-09-20,1,2,0,0,0,0,2020
QS8l0H1BGjY,2020-09-20,1,2,0,0,0,0,2020
RF1chK7xiX0,2020-09-20,1,8,0,0,0,0,2020
WZVKP14QVgo,2020-09-20,2,9,0,0,0,0,2020
br341Djn3_0,2020-09-20,2,14,0,0,0,0,2020
errB7Ku0HyQ,2020-09-20,10,31,0,0,0,0,2020
hQTDiy0X4eo,2020-09-20,1,11,0,0,0,0,2020
kny1ZHg4tyM,2020-09-20,8,50,0,0,0,0,2020
nV01VpbjQLQ,2020-09-20,9,35,0,0,0,0,2020
qxsXKYJRgJI,2020-09-20,11,30,0,0,0,0,2020
u-qsNS-65pQ,2020-09-20,3,10,0,0,0,0,2020
vr7jLRIA7C0,2020-09-20,5,22,0,0,0,0,2020
y7zRv0bPAt4,2020-09-20,13,58,0,0,0,0,2020
2Wsb2KmeD04,2020-09-21,1,0,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-21,10,33,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-21,3,11,0,0,0,0,2020
DRr8kXo0Agg,2020-09-21,2,9,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-21,7,23,0,0,0,0,2020
KJKYkGivPi8,2020-09-21,1,0,0,0,0,0,2020
L60C_wcLDHU,2020-09-21,8,31,0,0,0,0,2020
WZVKP14QVgo,2020-09-21,1,0,0,0,0,0,2020
br341Djn3_0,2020-09-21,2,9,0,0,0,0,2020
errB7Ku0HyQ,2020-09-21,3,9,0,0,0,0,2020
hQTDiy0X4eo,2020-09-21,1,0,0,0,0,0,2020
kny1ZHg4tyM,2020-09-21,2,15,0,0,0,0,2020
nV01VpbjQLQ,2020-09-21,2,11,0,0,0,0,2020
qxsXKYJRgJI,2020-09-21,2,5,0,0,0,0,2020
u-qsNS-65pQ,2020-09-21,2,1,0,0,0,0,2020
vr7jLRIA7C0,2020-09-21,5,24,0,0,0,0,2020
y7zRv0bPAt4,2020-09-21,3,8,0,0,0,0,2020
2Wsb2KmeD04,2020-09-22,2,7,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-22,1,12,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-22,1,3,0,0,0,0,2020
9KVzGWFEufI,2020-09-22,1,17,0,0,0,0,2020
DRr8kXo0Agg,2020-09-22,3,17,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-22,1,3,0,0,0,0,2020
KJKYkGivPi8,2020-09-22,1,7,0,0,0,0,2020
PcSTCsI6zUk,2020-09-22,1,4,0,0,0,0,2020
QS8l0H1BGjY,2020-09-22,1,2,0,0,0,0,2020
RF1chK7xiX0,2020-09-22,1,12,0,0,0,0,2020
WZVKP14QVgo,2020-09-22,2,9,0,0,0,0,2020
br341Djn3_0,2020-09-22,2,13,0,0,0,0,2020
errB7Ku0HyQ,2020-09-22,1,3,0,0,0,0,2020
hQTDiy0X4eo,2020-09-22,3,17,0,0,0,0,2020
kny1ZHg4tyM,2020-09-22,1,11,0,0,0,0,2020
nV01VpbjQLQ,2020-09-22,2,10,0,0,0,0,2020
qxsXKYJRgJI,2020-09-22,3,8,0,0,0,0,2020
u-qsNS-65pQ,2020-09-22,3,14,0,0,0,0,2020
vr7jLRIA7C0,2020-09-22,2,4,0,0,0,0,2020
y7zRv0bPAt4,2020-09-22,1,5,0,0,0,0,2020
2Wsb2KmeD04,2020-09-23,7,17,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-23,13,64,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-23,5,16,0,0,0,0,2020
DRr8kXo0Agg,2020-09-23,2,17,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-23,8,25,0,0,0,0,2020
KJKYkGivPi8,2020-09-23,1,4,0,0,0,0,2020
L60C_wcLDHU,2020-09-23,9,33,0,0,0,0,2020
WZVKP14QVgo,2020-09-23,3,9,0,0,0,0,2020
br341Djn3_0,2020-09-23,3,14,0,0,0,0,2020
errB7Ku0HyQ,2020-09-23,5,15,0,0,0,0,2020
fm6Dv9POaQk,2020-09-23,1,2,0,0,0,0,2020
hQTDiy0X4eo,2020-09-23,3,24,0,0,0,0,2020
kny1ZHg4tyM,2020-09-23,5,36,0,0,0,0,2020
nV01VpbjQLQ,2020-09-23,6,23,0,0,0,0,2020
qXBG2JV7tms,2020-09-23,1,3,0,0,0,0,2020
qxsXKYJRgJI,2020-09-23,5,11,0,0,0,0,2020
u-qsNS-65pQ,2020-09-23,6,34,0,0,0,0,2020
uDQAWZsh3ns,2020-09-23,2,3,0,0,0,0,2020
v4NPzGXcbaw,2020-09-23,2,4,0,0,0,0,2020
vr7jLRIA7C0,2020-09-23,8,37,0,0,0,0,2020
y7zRv0bPAt4,2020-09-23,8,30,0,0,0,0,2020
2Wsb2KmeD04,2020-09-24,10,20,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-24,6,32,1,0,0,0,2020
8_HqAYKZZ_I,2020-09-24,2,6,1,0,0,0,2020
DRr8kXo0Agg,2020-09-24,10,44,0,0,0,1,2020
Jv4y4Z4zeRc,2020-09-24,7,20,1,0,0,0,2020
KJKYkGivPi8,2020-09-24,5,22,0,0,0,0,2020
L60C_wcLDHU,2020-09-24,7,16,1,0,0,0,2020
QS8l0H1BGjY,2020-09-24,2,4,0,0,0,0,2020
RF1chK7xiX0,2020-09-24,1,0,0,0,0,0,2020
WZVKP14QVgo,2020-09-24,3,7,0,0,0,1,2020
br341Djn3_0,2020-09-24,5,27,0,0,0,0,2020
errB7Ku0HyQ,2020-09-24,3,8,1,0,0,0,2020
fm6Dv9POaQk,2020-09-24,1,4,0,0,0,0,2020
hQTDiy0X4eo,2020-09-24,6,42,0,0,0,1,2020
kny1ZHg4tyM,2020-09-24,6,41,0,0,0,0,2020
nV01VpbjQLQ,2020-09-24,6,27,0,0,0,0,2020
qXBG2JV7tms,2020-09-24,1,5,0,0,0,0,2020
qxsXKYJRgJI,2020-09-24,7,24,0,0,0,0,2020
u-qsNS-65pQ,2020-09-24,11,45,0,0,0,1,2020
uDQAWZsh3ns,2020-09-24,2,9,0,0,0,0,2020
v4NPzGXcbaw,2020-09-24,1,11,0,0,0,0,2020
vr7jLRIA7C0,2020-09-24,5,26,0,0,0,0,2020
y7zRv0bPAt4,2020-09-24,3,12,1,0,0,0,2020
2Wsb2KmeD04,2020-09-25,5,10,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-25,3,30,0,0,0,0,2020
9KVzGWFEufI,2020-09-25,2,19,0,0,0,0,2020
DRr8kXo0Agg,2020-09-25,3,11,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-25,3,5,0,0,0,0,2020
KJKYkGivPi8,2020-09-25,3,7,0,0,0,0,2020
L60C_wcLDHU,2020-09-25,4,12,0,0,0,0,2020
PcSTCsI6zUk,2020-09-25,2,3,0,0,0,0,2020
QS8l0H1BGjY,2020-09-25,1,1,0,0,0,0,2020
RF1chK7xiX0,2020-09-25,4,26,0,0,0,0,2020
WZVKP14QVgo,2020-09-25,3,8,0,0,0,0,2020
br341Djn3_0,2020-09-25,3,10,0,0,0,0,2020
errB7Ku0HyQ,2020-09-25,1,0,0,0,0,0,2020
hQTDiy0X4eo,2020-09-25,4,19,0,0,0,0,2020
kny1ZHg4tyM,2020-09-25,3,25,0,0,0,0,2020
nV01VpbjQLQ,2020-09-25,3,17,0,0,0,0,2020
qxsXKYJRgJI,2020-09-25,4,13,0,0,0,0,2020
u-qsNS-65pQ,2020-09-25,5,23,0,0,0,0,2020
vr7jLRIA7C0,2020-09-25,2,10,0,0,0,0,2020
y7zRv0bPAt4,2020-09-25,7,8,0,0,0,0,2020
2Wsb2KmeD04,2020-09-26,1,0,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-26,2,8,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-26,2,7,0,0,0,0,2020
9KVzGWFEufI,2020-09-26,1,16,0,0,0,0,2020
DRr8kXo0Agg,2020-09-26,4,17,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-26,2,4,0,0,0,0,2020
KJKYkGivPi8,2020-09-26,1,7,0,0,0,0,2020
L60C_wcLDHU,2020-09-26,3,10,0,0,0,0,2020
PcSTCsI6zUk,2020-09-26,2,3,0,0,0,0,2020
QS8l0H1BGjY,2020-09-26,2,6,0,0,0,0,2020
RF1chK7xiX0,2020-09-26,1,10,0,0,0,0,2020
WZVKP14QVgo,2020-09-26,3,10,0,0,0,0,2020
br341Djn3_0,2020-09-26,2,7,0,0,0,0,2020
errB7Ku0HyQ,2020-09-26,2,5,0,0,0,0,2020
fm6Dv9POaQk,2020-09-26,2,6,0,0,0,0,2020
hQTDiy0X4eo,2020-09-26,1,3,0,0,0,0,2020
qXBG2JV7tms,2020-09-26,3,9,0,0,0,0,2020
qxsXKYJRgJI,2020-09-26,1,1,0,0,0,0,2020
u-qsNS-65pQ,2020-09-26,1,5,0,0,0,0,2020
uDQAWZsh3ns,2020-09-26,5,10,0,0,0,0,2020
v4NPzGXcbaw,2020-09-26,2,13,0,0,0,0,2020
y7zRv0bPAt4,2020-09-26,2,6,0,0,0,0,2020
2Wsb2KmeD04,2020-09-27,8,27,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-27,12,94,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-27,3,12,0,0,0,0,2020
9KVzGWFEufI,2020-09-27,4,54,0,0,0,0,2020
DRr8kXo0Agg,2020-09-27,13,73,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-27,7,19,0,0,0,0,2020
KJKYkGivPi8,2020-09-27,10,60,0,0,0,0,2020
L60C_wcLDHU,2020-09-27,7,25,0,0,0,0,2020
PcSTCsI6zUk,2020-09-27,4,9,0,0,0,0,2020
QS8l0H1BGjY,2020-09-27,5,13,0,0,0,0,2020
RF1chK7xiX0,2020-09-27,7,38,0,0,0,0,2020
WZVKP14QVgo,2020-09-27,10,34,0,0,0,0,2020
br341Djn3_0,2020-09-27,11,66,0,0,0,0,2020
errB7Ku0HyQ,2020-09-27,3,11,0,0,0,0,2020
fm6Dv9POaQk,2020-09-27,1,4,0,0,0,0,2020
hQTDiy0X4eo,2020-09-27,15,89,0,0,0,0,2020
kny1ZHg4tyM,2020-09-27,9,72,0,0,0,0,2020
nV01VpbjQLQ,2020-09-27,16,72,0,0,0,0,2020
qXBG2JV7tms,2020-09-27,1,4,0,0,0,0,2020
qxsXKYJRgJI,2020-09-27,11,30,0,0,0,0,2020
u-qsNS-65pQ,2020-09-27,11,56,0,0,0,0,2020
uDQAWZsh3ns,2020-09-27,1,3,0,0,0,0,2020
v4NPzGXcbaw,2020-09-27,3,17,0,0,0,0,2020
vr7jLRIA7C0,2020-09-27,8,28,0,0,0,0,2020
y7zRv0bPAt4,2020-09-27,3,18,0,0,0,0,2020
2Wsb2KmeD04,2020-09-28,4,9,0,0,0,0,2020
9KVzGWFEufI,2020-09-28,3,31,0,0,0,0,2020
DRr8kXo0Agg,2020-09-28,7,9,0,0,0,0,2020
KJKYkGivPi8,2020-09-28,3,6,0,0,0,0,2020
PcSTCsI6zUk,2020-09-28,3,3,0,0,0,0,2020
QS8l0H1BGjY,2020-09-28,2,3,0,0,0,0,2020
RF1chK7xiX0,2020-09-28,1,0,0,0,0,0,2020
WZVKP14QVgo,2020-09-28,5,10,0,0,0,0,2020
br341Djn3_0,2020-09-28,2,9,0,0,0,0,2020
fm6Dv9POaQk,2020-09-28,1,3,0,0,0,0,2020
hQTDiy0X4eo,2020-09-28,4,10,0,0,0,0,2020
kny1ZHg4tyM,2020-09-28,1,10,0,0,0,0,2020
qXBG2JV7tms,2020-09-28,2,6,0,0,0,0,2020
u-qsNS-65pQ,2020-09-28,4,16,0,0,0,0,2020
uDQAWZsh3ns,2020-09-28,2,4,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-29,1,3,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-29,1,1,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-29,1,2,0,0,0,0,2020
L60C_wcLDHU,2020-09-29,1,1,0,0,0,0,2020
RF1chK7xiX0,2020-09-29,1,0,0,0,0,0,2020
WZVKP14QVgo,2020-09-29,1,3,0,0,0,0,2020
errB7Ku0HyQ,2020-09-29,1,1,0,0,0,0,2020
fm6Dv9POaQk,2020-09-29,2,6,0,0,0,0,2020
hQTDiy0X4eo,2020-09-29,1,11,0,0,0,0,2020
kny1ZHg4tyM,2020-09-29,1,4,0,0,0,0,2020
nV01VpbjQLQ,2020-09-29,1,3,0,0,0,0,2020
qXBG2JV7tms,2020-09-29,1,5,0,0,0,0,2020
u-qsNS-65pQ,2020-09-29,1,0,0,0,0,0,2020
uDQAWZsh3ns,2020-09-29,1,4,0,0,0,0,2020
v4NPzGXcbaw,2020-09-29,3,13,0,0,0,0,2020
y7zRv0bPAt4,2020-09-29,1,3,0,0,0,0,2020
2Wsb2KmeD04,2020-09-30,5,12,0,0,0,0,2020
7Ak8vzFzN_Y,2020-09-30,3,29,0,0,0,0,2020
8_HqAYKZZ_I,2020-09-30,3,9,0,0,0,0,2020
9KVzGWFEufI,2020-09-30,14,141,0,0,0,0,2020
DRr8kXo0Agg,2020-09-30,11,48,0,0,0,0,2020
Jv4y4Z4zeRc,2020-09-30,2,5,0,0,0,0,2020
KJKYkGivPi8,2020-09-30,5,27,0,0,0,0,2020
L60C_wcLDHU,2020-09-30,3,10,0,0,0,0,2020
PcSTCsI6zUk,2020-09-30,7,22,0,0,0,0,2020
QS8l0H1BGjY,2020-09-30,9,20,0,0,0,0,2020
RF1chK7xiX0,2020-09-30,12,133,0,0,0,0,2020
WZVKP14QVgo,2020-09-30,7,26,0,0,0,0,2020
br341Djn3_0,2020-09-30,5,35,0,0,0,0,2020
errB7Ku0HyQ,2020-09-30,3,5,0,0,0,0,2020
fm6Dv9POaQk,2020-09-30,6,14,0,0,0,0,2020
hQTDiy0X4eo,2020-09-30,8,52,0,0,0,0,2020
kny1ZHg4tyM,2020-09-30,6,28,0,0,0,0,2020
nV01VpbjQLQ,2020-09-30,4,10,0,0,0,0,2020
qXBG2JV7tms,2020-09-30,6,21,0,0,0,0,2020
qxsXKYJRgJI,2020-09-30,2,7,0,0,0,0,2020
u-qsNS-65pQ,2020-09-30,12,43,0,0,0,0,2020
uDQAWZsh3ns,2020-09-30,6,20,0,0,0,0,2020
v4NPzGXcbaw,2020-09-30,10,33,0,0,0,0,2020
vr7jLRIA7C0,2020-09-30,2,8,0,0,0,0,2020
y7zRv0bPAt4,2020-09-30,4,13,0,0,0,0,2020
2Wsb2KmeD04,2020-10-01,5,18,0,0,0,0,2020
7Ak8vzFzN_Y,2020-10-01,5,24,0,0,0,0,2020
9KVzGWFEufI,2020-10-01,12,117,0,0,0,0,2020
DRr8kXo0Agg,2020-10-01,7,45,0,0,0,0,2020
Jv4y4Z4zeRc,2020-10-01,2,6,0,0,0,0,2020
KJKYkGivPi8,2020-10-01,11,68,0,0,0,0,2020
L60C_wcLDHU,2020-10-01,2,7,0,0,0,0,2020
PcSTCsI6zUk,2020-10-01,7,21,0,0,0,0,2020
QS8l0H1BGjY,2020-10-01,10,23,0,0,0,0,2020
RF1chK7xiX0,2020-10-01,15,115,0,0,0,2,2020
WZVKP14QVgo,2020-10-01,5,21,0,0,0,0,2020
br341Djn3_0,2020-10-01,6,41,0,0,0,0,2020
fm6Dv9POaQk,2020-10-01,12,42,0,0,0,0,2020
hQTDiy0X4eo,2020-10-01,6,26,1,0,0,0,2020
kny1ZHg4tyM,2020-10-01,4,23,1,0,0,0,2020
nV01VpbjQLQ,2020-10-01,4,19,0,0,0,0,2020
qXBG2JV7tms,2020-10-01,9,38,0,0,0,0,2020
qxsXKYJRgJI,2020-10-01,4,6,0,0,0,0,2020
u-qsNS-65pQ,2020-10-01,8,18,1,0,0,0,2020
uDQAWZsh3ns,2020-10-01,10,35,0,0,0,0,2020
v4NPzGXcbaw,2020-10-01,11,80,0,0,0,0,2020
vr7jLRIA7C0,2020-10-01,3,6,1,0,0,0,2020
y7zRv0bPAt4,2020-10-01,1,0,0,0,0,0,2020
2Wsb2KmeD04,2020-10-02,1,4,0,0,0,0,2020
7Ak8vzFzN_Y,2020-10-02,1,5,0,0,0,0,2020
9KVzGWFEufI,2020-10-02,8,88,0,0,0,0,2020
DRr8kXo0Agg,2020-10-02,10,28,0,0,0,0,2020
Jv4y4Z4zeRc,2020-10-02,2,4,0,0,0,0,2020
KJKYkGivPi8,2020-10-02,5,24,1,0,0,0,2020
L60C_wcLDHU,2020-10-02,3,13,0,0,0,0,2020
PcSTCsI6zUk,2020-10-02,11,32,0,0,0,0,2020
QS8l0H1BGjY,2020-10-02,5,14,0,0,0,0,2020
RF1chK7xiX0,2020-10-02,5,45,0,0,0,0,2020
WZVKP14QVgo,2020-10-02,3,10,0,0,0,0,2020
br341Djn3_0,2020-10-02,4,22,1,0,0,0,2020
errB7Ku0HyQ,2020-10-02,4,10,0,0,0,0,2020
fm6Dv9POaQk,2020-10-02,9,30,0,0,0,0,2020
hQTDiy0X4eo,2020-10-02,1,9,0,0,0,0,2020
kny1ZHg4tyM,2020-10-02,2,21,0,0,0,0,2020
nV01VpbjQLQ,2020-10-02,2,17,0,0,0,0,2020
qXBG2JV7tms,2020-10-02,6,21,0,0,0,0,2020
qxsXKYJRgJI,2020-10-02,2,7,0,0,0,0,2020
u-qsNS-65pQ,2020-10-02,2,14,0,0,0,0,2020
uDQAWZsh3ns,2020-10-02,6,18,1,0,0,0,2020
v4NPzGXcbaw,2020-10-02,8,45,0,0,0,0,2020
2Wsb2KmeD04,2020-10-03,3,16,0,0,0,0,2020
7Ak8vzFzN_Y,2020-10-03,3,36,0,0,0,0,2020
8_HqAYKZZ_I,2020-10-03,3,10,0,0,0,0,2020
9KVzGWFEufI,2020-10-03,20,127,1,0,0,0,2020
DRr8kXo0Agg,2020-10-03,7,41,0,0,0,0,2020
Jv4y4Z4zeRc,2020-10-03,3,11,0,0,0,0,2020
KJKYkGivPi8,2020-10-03,4,22,0,0,0,0,2020
L60C_wcLDHU,2020-10-03,4,12,0,0,0,0,2020
PcSTCsI6zUk,2020-10-03,7,18,2,0,0,0,2020
QS8l0H1BGjY,2020-10-03,6,12,1,0,0,0,2020
RF1chK7xiX0,2020-10-03,9,66,1,0,0,0,2020
WZVKP14QVgo,2020-10-03,2,10,0,0,0,0,2020
br341Djn3_0,2020-10-03,4,20,0,0,0,0,2020
errB7Ku0HyQ,2020-10-03,3,9,0,0,0,0,2020
fm6Dv9POaQk,2020-10-03,13,43,0,0,0,0,2020
hQTDiy0X4eo,2020-10-03,2,12,0,0,0,0,2020
kny1ZHg4tyM,2020-10-03,3,22,0,0,0,0,2020
nV01VpbjQLQ,2020-10-03,5,18,0,0,0,0,2020
qXBG2JV7tms,2020-10-03,7,32,0,0,0,0,2020
qxsXKYJRgJI,2020-10-03,2,8,0,0,0,0,2020
u-qsNS-65pQ,2020-10-03,3,8,0,0,0,0,2020
uDQAWZsh3ns,2020-10-03,9,35,0,0,0,0,2020
v4NPzGXcbaw,2020-10-03,16,84,0,0,0,0,2020
vr7jLRIA7C0,2020-10-03,3,16,0,0,0,0,2020
y7zRv0bPAt4,2020-10-03,5,23,0,0,0,0,2020
2Wsb2KmeD04,2020-10-04,6,21,0,0,0,0,2020
7Ak8vzFzN_Y,2020-10-04,3,23,0,0,0,0,2020
8_HqAYKZZ_I,2020-10-04,1,3,0,0,0,0,2020
9KVzGWFEufI,2020-10-04,8,50,0,0,0,0,2020
DRr8kXo0Agg,2020-10-04,8,42,0,0,0,0,2020
Jv4y4Z4zeRc,2020-10-04,3,12,0,0,0,0,2020
KJKYkGivPi8,2020-10-04,4,9,0,0,0,0,2020
L60C_wcLDHU,2020-10-04,3,15,0,0,0,0,2020
PcSTCsI6zUk,2020-10-04,9,23,0,0,0,0,2020
QS8l0H1BGjY,2020-10-04,5,10,0,0,0,0,2020
RF1chK7xiX0,2020-10-04,9,41,0,0,0,0,2020
WZVKP14QVgo,2020-10-04,6,17,0,0,0,0,2020
